,State,Country,Lat,Long,Date,Confirmed,Death,Recovered
2798,Ningxia,China,37.2692,106.1655,2020-02-02,28.0,0.0,0.0
2799,Qinghai,China,35.7452,95.9956,2020-02-02,11.0,0.0,0.0
2800,Shaanxi,China,35.1917,108.8701,2020-02-02,116.0,0.0,0.0
2801,Shandong,China,36.3427,118.1498,2020-02-02,230.0,0.0,6.0
2802,Shanghai,China,31.202,121.4491,2020-02-02,182.0,1.0,10.0
2803,Shanxi,China,37.5777,112.2922,2020-02-02,66.0,0.0,3.0
2804,Sichuan,China,30.6171,102.7103,2020-02-02,231.0,1.0,11.0
2805,Tianjin,China,39.3054,117.323,2020-02-02,48.0,0.0,1.0
2806,Tibet,China,31.6927,88.0924,2020-02-02,1.0,0.0,0.0
2807,Xinjiang,China,41.1129,85.2401,2020-02-02,21.0,0.0,0.0
2808,Yunnan,China,24.974,101.487,2020-02-02,105.0,0.0,3.0
2809,Zhejiang,China,29.1832,120.0934,2020-02-02,661.0,0.0,32.0
2810,Bogotá,Colombia,4.5709,-74.2973,2020-02-02,0.0,0.0,0.0
2811,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-02-02,0.0,0.0,0.0
2812,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-02-02,0.0,0.0,0.0
2813,San José,Costa Rica,9.7489,-83.7534,2020-02-02,0.0,0.0,0.0
2814,TBF,Cote d'Ivoire,7.54,-5.5471,2020-02-02,0.0,0.0,0.0
2815,Zagreb,Croatia,45.1,15.2,2020-02-02,0.0,0.0,0.0
2816,TBF,Diamond Princess,0.0,0.0,2020-02-02,0.0,0.0,0.0
2817,Havana,Cuba,22.0,-80.0,2020-02-02,0.0,0.0,0.0
2818,Nicosia,Cyprus,35.1264,33.4299,2020-02-02,0.0,0.0,0.0
2819,TBF,Czechia,49.8175,15.473,2020-02-02,0.0,0.0,0.0
2820,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-02,0.0,0.0,0.0
2821,Greenland,Denmark,71.7069,-42.6043,2020-02-02,0.0,0.0,0.0
2822,Copenhagen,Denmark,56.2639,9.5018,2020-02-02,0.0,0.0,0.0
2823,Djibouti,Djibouti,11.8251,42.5903,2020-02-02,0.0,0.0,0.0
2824,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-02-02,0.0,0.0,0.0
2825,Quito,Ecuador,-1.8312,-78.1834,2020-02-02,0.0,0.0,0.0
2826,Cairo,Egypt,26.0,30.0,2020-02-02,0.0,0.0,0.0
2827,San Salvador,El Salvador,13.7942,-88.8965,2020-02-02,0.0,0.0,0.0
2828,Malabo,Equatorial Guinea,1.5,10.0,2020-02-02,0.0,0.0,0.0
2829,Asmara,Eritrea,15.1794,39.7823,2020-02-02,0.0,0.0,0.0
2830,Tallinn,Estonia,58.5953,25.0136,2020-02-02,0.0,0.0,0.0
2831,TBF,Eswatini,-26.5225,31.4659,2020-02-02,0.0,0.0,0.0
2832,Addis Ababa,Ethiopia,9.145,40.4897,2020-02-02,0.0,0.0,0.0
2833,Suva,Fiji,-17.7134,178.065,2020-02-02,0.0,0.0,0.0
2834,Helsinki,Finland,64.0,26.0,2020-02-02,1.0,0.0,0.0
2835,French Guiana,France,3.9339,-53.1258,2020-02-02,0.0,0.0,0.0
2836,French Polynesia,France,-17.6797,149.4068,2020-02-02,0.0,0.0,0.0
2837,Guadeloupe,France,16.25,-61.5833,2020-02-02,0.0,0.0,0.0
2838,Mayotte,France,-12.8275,45.1662,2020-02-02,0.0,0.0,0.0
2839,New Caledonia,France,-20.9043,165.618,2020-02-02,0.0,0.0,0.0
2840,Reunion,France,-21.1351,55.2471,2020-02-02,0.0,0.0,0.0
2841,Saint Barthelemy,France,17.9,-62.8333,2020-02-02,0.0,0.0,0.0
2842,St Martin,France,18.0708,-63.0501,2020-02-02,0.0,0.0,0.0
2843,Martinique,France,14.6415,-61.0242,2020-02-02,0.0,0.0,0.0
2844,Paris,France,46.2276,2.2137,2020-02-02,6.0,0.0,0.0
2845,Libreville,Gabon,-0.8037,11.6094,2020-02-02,0.0,0.0,0.0
2846,Banjul,Gambia,13.4432,-15.3101,2020-02-02,0.0,0.0,0.0
2847,Tbilisi,Georgia,42.3154,43.3569,2020-02-02,0.0,0.0,0.0
2848,Berlin,Germany,51.0,9.0,2020-02-02,10.0,0.0,0.0
2849,Accra,Ghana,7.9465,-1.0232,2020-02-02,0.0,0.0,0.0
2850,Athens,Greece,39.0742,21.8243,2020-02-02,0.0,0.0,0.0
2851,Guatemala City,Guatemala,15.7835,-90.2308,2020-02-02,0.0,0.0,0.0
2852,Conakry,Guinea,9.9456,-9.6966,2020-02-02,0.0,0.0,0.0
2853,Georgetown,Guyana,5.0,-58.75,2020-02-02,0.0,0.0,0.0
2854,Port-au-Prince,Haiti,18.9712,-72.2852,2020-02-02,0.0,0.0,0.0
2855,TBF,Holy See,41.9029,12.4534,2020-02-02,0.0,0.0,0.0
2856,Tegucigalpa,Honduras,15.2,-86.2419,2020-02-02,0.0,0.0,0.0
2857,Budapest,Hungary,47.1625,19.5033,2020-02-02,0.0,0.0,0.0
2858,Reykjavík,Iceland,64.9631,-19.0208,2020-02-02,0.0,0.0,0.0
2859,New Delhi,India,21.0,78.0,2020-02-02,2.0,0.0,0.0
2860,Jakarta,Indonesia,-0.7893,113.9213,2020-02-02,0.0,0.0,0.0
2861,Tehran,Iran,32.0,53.0,2020-02-02,0.0,0.0,0.0
2862,Baghdad,Iraq,33.0,44.0,2020-02-02,0.0,0.0,0.0
2863,Dublin,Ireland,53.1424,-7.6921,2020-02-02,0.0,0.0,0.0
2864,Jerusalem,Israel,31.0,35.0,2020-02-02,0.0,0.0,0.0
2865,Rome,Italy,43.0,12.0,2020-02-02,2.0,0.0,0.0
2866,Kingston,Jamaica,18.1096,-77.2975,2020-02-02,0.0,0.0,0.0
2867,Tokyo,Japan,36.0,138.0,2020-02-02,20.0,0.0,1.0
2868,Amman,Jordan,31.24,36.51,2020-02-02,0.0,0.0,0.0
2869,Astana,Kazakhstan,48.0196,66.9237,2020-02-02,0.0,0.0,0.0
2870,Nairobi,Kenya,-0.0236,37.9062,2020-02-02,0.0,0.0,0.0
2871,TBF,"Korea, South",36.0,128.0,2020-02-02,15.0,0.0,0.0
2872,Kuwait City,Kuwait,29.5,47.75,2020-02-02,0.0,0.0,0.0
2873,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-02-02,0.0,0.0,0.0
2874,Riga,Latvia,56.8796,24.6032,2020-02-02,0.0,0.0,0.0
2875,Beirut,Lebanon,33.8547,35.8623,2020-02-02,0.0,0.0,0.0
2876,Monrovia,Liberia,6.4281,-9.4295,2020-02-02,0.0,0.0,0.0
2877,Vaduz,Liechtenstein,47.14,9.55,2020-02-02,0.0,0.0,0.0
2878,Vilnius,Lithuania,55.1694,23.8813,2020-02-02,0.0,0.0,0.0
2879,Luxembourg,Luxembourg,49.8153,6.1296,2020-02-02,0.0,0.0,0.0
2880,Antananarivo,Madagascar,-18.7669,46.8691,2020-02-02,0.0,0.0,0.0
2881,Kuala Lumpur,Malaysia,2.5,112.5,2020-02-02,8.0,0.0,0.0
2882,Malé,Maldives,3.2028,73.2207,2020-02-02,0.0,0.0,0.0
2883,Valletta,Malta,35.9375,14.3754,2020-02-02,0.0,0.0,0.0
2884,Nouakchott,Mauritania,21.0079,10.9408,2020-02-02,0.0,0.0,0.0
2885,Port Louis,Mauritius,-20.2,57.5,2020-02-02,0.0,0.0,0.0
2886,Mexico City,Mexico,23.6345,-102.5528,2020-02-02,0.0,0.0,0.0
2887,Chisinau,Moldova,47.4116,28.3699,2020-02-02,0.0,0.0,0.0
2888,Monaco,Monaco,43.7333,7.4167,2020-02-02,0.0,0.0,0.0
2889,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-02-02,0.0,0.0,0.0
2890,Podgorica,Montenegro,42.5,19.3,2020-02-02,0.0,0.0,0.0
2891,Rabat,Morocco,31.7917,-7.0926,2020-02-02,0.0,0.0,0.0
2892,Windhoek,Namibia,-22.9576,18.4904,2020-02-02,0.0,0.0,0.0
2893,Kathmandu,Nepal,28.1667,84.25,2020-02-02,1.0,0.0,0.0
2894,Aruba,Netherlands,12.5186,-70.0358,2020-02-02,0.0,0.0,0.0
2895,Curacao,Netherlands,12.1696,-68.99,2020-02-02,0.0,0.0,0.0
2896,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-02,0.0,0.0,0.0
2897,Amsterdam,Netherlands,52.1326,5.2913,2020-02-02,0.0,0.0,0.0
2898,Wellington,New Zealand,-40.9006,174.886,2020-02-02,0.0,0.0,0.0
2899,Managua,Nicaragua,12.8654,-85.2072,2020-02-02,0.0,0.0,0.0
2900,Niamey,Niger,17.6078,8.0817,2020-02-02,0.0,0.0,0.0
2901,Abuja,Nigeria,9.082,8.6753,2020-02-02,0.0,0.0,0.0
2902,TBF,North Macedonia,41.6086,21.7453,2020-02-02,0.0,0.0,0.0
2903,Oslo,Norway,60.472,8.4689,2020-02-02,0.0,0.0,0.0
2904,Muscat,Oman,21.0,57.0,2020-02-02,0.0,0.0,0.0
2905,Islamabad,Pakistan,30.3753,69.3451,2020-02-02,0.0,0.0,0.0
2906,Panama City,Panama,8.538,-80.7821,2020-02-02,0.0,0.0,0.0
2907,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-02-02,0.0,0.0,0.0
2908,Asunción,Paraguay,-23.4425,-58.4438,2020-02-02,0.0,0.0,0.0
2909,Lima,Peru,-9.19,-75.0152,2020-02-02,0.0,0.0,0.0
2910,Manila,Philippines,13.0,122.0,2020-02-02,2.0,1.0,0.0
2911,Warsaw,Poland,51.9194,19.1451,2020-02-02,0.0,0.0,0.0
2912,Lisbon,Portugal,39.3999,-8.2245,2020-02-02,0.0,0.0,0.0
2913,Doha,Qatar,25.3548,51.1839,2020-02-02,0.0,0.0,0.0
2914,Bucharest,Romania,45.9432,24.9668,2020-02-02,0.0,0.0,0.0
2915,Moscow,Russia,60.0,90.0,2020-02-02,2.0,0.0,0.0
2916,Kigali,Rwanda,-1.9403,29.8739,2020-02-02,0.0,0.0,0.0
2917,Castries,Saint Lucia,13.9094,-60.9789,2020-02-02,0.0,0.0,0.0
2918,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-02,0.0,0.0,0.0
2919,San Marino,San Marino,43.9424,12.4578,2020-02-02,0.0,0.0,0.0
2920,Riyadh,Saudi Arabia,24.0,45.0,2020-02-02,0.0,0.0,0.0
2921,Dakar,Senegal,14.4974,-14.4524,2020-02-02,0.0,0.0,0.0
2922,Belgrade,Serbia,44.0165,21.0059,2020-02-02,0.0,0.0,0.0
2923,Victoria,Seychelles,-4.6796,55.492,2020-02-02,0.0,0.0,0.0
2924,Singapore,Singapore,1.2833,103.8333,2020-02-02,18.0,0.0,0.0
2925,Bratislava,Slovakia,48.669,19.699,2020-02-02,0.0,0.0,0.0
2926,Ljubljana,Slovenia,46.1512,14.9955,2020-02-02,0.0,0.0,0.0
2927,Mogadishu,Somalia,5.1521,46.1996,2020-02-02,0.0,0.0,0.0
2928,Pretoria,South Africa,-30.5595,22.9375,2020-02-02,0.0,0.0,0.0
2929,Madrid,Spain,40.0,-4.0,2020-02-02,1.0,0.0,0.0
2930,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-02-02,1.0,0.0,0.0
2931,Khartoum,Sudan,12.8628,30.2176,2020-02-02,0.0,0.0,0.0
2932,Paramaribo,Suriname,3.9193,-56.0278,2020-02-02,0.0,0.0,0.0
2933,Stockholm,Sweden,63.0,16.0,2020-02-02,1.0,0.0,0.0
2934,Bern,Switzerland,46.8182,8.2275,2020-02-02,0.0,0.0,0.0
2935,TBF,Taiwan*,23.7,121.0,2020-02-02,10.0,0.0,0.0
2936,Dodoma,Tanzania,-6.369,34.8888,2020-02-02,0.0,0.0,0.0
2937,Bangkok,Thailand,15.0,101.0,2020-02-02,19.0,0.0,5.0
2938,Lomé,Togo,8.6195,0.8248,2020-02-02,0.0,0.0,0.0
2939,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-02-02,0.0,0.0,0.0
2940,Tunis,Tunisia,34.0,9.0,2020-02-02,0.0,0.0,0.0
2941,Ankara,Turkey,38.9637,35.2433,2020-02-02,0.0,0.0,0.0
2942,Kampala,Uganda,1.0,32.0,2020-02-02,0.0,0.0,0.0
2943,Kiev,Ukraine,48.3794,31.1656,2020-02-02,0.0,0.0,0.0
2944,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-02-02,5.0,0.0,0.0
2945,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-02,0.0,0.0,0.0
2946,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-02,0.0,0.0,0.0
2947,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-02,0.0,0.0,0.0
2948,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-02,0.0,0.0,0.0
2949,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-02,0.0,0.0,0.0
2950,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-02,0.0,0.0,0.0
2951,London,United Kingdom,55.3781,-3.4360000000000004,2020-02-02,2.0,0.0,0.0
2952,Montevideo,Uruguay,-32.5228,-55.7658,2020-02-02,0.0,0.0,0.0
2953,TBF,US,37.0902,-95.7129,2020-02-02,8.0,0.0,0.0
2954,Tashkent,Uzbekistan,41.3775,64.5853,2020-02-02,0.0,0.0,0.0
2955,Caracas,Venezuela,6.4238,-66.5897,2020-02-02,0.0,0.0,0.0
2956,Hanoi,Vietnam,16.0,108.0,2020-02-02,6.0,0.0,1.0
2957,Lusaka,Zambia,-15.4167,28.2833,2020-02-02,0.0,0.0,0.0
2958,Harare,Zimbabwe,-20.0,30.0,2020-02-02,0.0,0.0,0.0
2959,Diamond Princess,Canada,0.0,0.0,2020-02-02,0.0,0.0,
2960,Roseau,Dominica,15.415,-61.371,2020-02-02,0.0,0.0,0.0
2961,St. George's,Grenada,12.1165,-61.679,2020-02-02,0.0,0.0,0.0
2962,Maputo,Mozambique,-18.665695,35.529562,2020-02-02,0.0,0.0,
2963,Damascus,Syria,34.802075,38.99681500000001,2020-02-02,0.0,0.0,
2964,TBF,Timor-Leste,-8.874217,125.727539,2020-02-02,0.0,0.0,
2965,Belmopan,Belize,13.1939,-59.5432,2020-02-02,0.0,0.0,0.0
2966,Recovered,Canada,0.0,0.0,2020-02-02,0.0,0.0,
2967,Vientiane,Laos,19.85627,102.495496,2020-02-02,0.0,0.0,0.0
2968,Tripoli,Libya,26.3351,17.228331,2020-02-02,0.0,0.0,0.0
2969,TBF,West Bank and Gaza,31.9522,35.2332,2020-02-02,0.0,0.0,0.0
2970,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-02-02,0.0,0.0,0.0
2971,Bamako,Mali,17.570692,-3.996166000000001,2020-02-02,0.0,0.0,0.0
2972,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-02,0.0,0.0,0.0
2973,Northwest Territories,Canada,64.8255,-124.8457,2020-02-02,0.0,0.0,
2974,Yukon,Canada,64.2823,-135.0,2020-02-02,0.0,0.0,
2975,Pristina,Kosovo,42.602636,20.902977,2020-02-02,0.0,0.0,0.0
2976,Kabul,Afghanistan,33.0,65.0,2020-02-03,0.0,0.0,0.0
2977,Tirana,Albania,41.1533,20.1683,2020-02-03,0.0,0.0,0.0
2978,Algiers,Algeria,28.0339,1.6596,2020-02-03,0.0,0.0,0.0
2979,Andorra la Vella,Andorra,42.5063,1.5218,2020-02-03,0.0,0.0,0.0
2980,Luanda,Angola,-11.2027,17.8739,2020-02-03,0.0,0.0,0.0
2981,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-02-03,0.0,0.0,0.0
2982,Buenos Aires,Argentina,-38.4161,-63.6167,2020-02-03,0.0,0.0,0.0
2983,Yerevan,Armenia,40.0691,45.0382,2020-02-03,0.0,0.0,0.0
2984,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-03,0.0,0.0,0.0
2985,New South Wales,Australia,-33.8688,151.2093,2020-02-03,4.0,0.0,2.0
2986,Northern Territory,Australia,-12.4634,130.8456,2020-02-03,0.0,0.0,0.0
2987,Queensland,Australia,-28.0167,153.4,2020-02-03,2.0,0.0,0.0
2988,South Australia,Australia,-34.9285,138.6007,2020-02-03,2.0,0.0,0.0
2989,Tasmania,Australia,-41.4545,145.9707,2020-02-03,0.0,0.0,0.0
2990,Victoria,Australia,-37.8136,144.9631,2020-02-03,4.0,0.0,0.0
2991,Western Australia,Australia,-31.9505,115.8605,2020-02-03,0.0,0.0,0.0
2992,Vienna,Austria,47.5162,14.5501,2020-02-03,0.0,0.0,0.0
2993,Baku,Azerbaijan,40.1431,47.5769,2020-02-03,0.0,0.0,0.0
2994,Nassau,Bahamas,25.0343,-77.3963,2020-02-03,0.0,0.0,0.0
2995,Manama,Bahrain,26.0275,50.55,2020-02-03,0.0,0.0,0.0
2996,Dhaka,Bangladesh,23.685,90.3563,2020-02-03,0.0,0.0,0.0
2997,Bridgetown,Barbados,13.1939,-59.5432,2020-02-03,0.0,0.0,0.0
2998,Minsk,Belarus,53.7098,27.9534,2020-02-03,0.0,0.0,0.0
2999,Brussels,Belgium,50.8333,4.0,2020-02-03,0.0,0.0,0.0
3000,Porto-Novo,Benin,9.3077,2.3158,2020-02-03,0.0,0.0,0.0
3001,Thimphu,Bhutan,27.5142,90.4336,2020-02-03,0.0,0.0,0.0
3002,TBF,Bolivia,-16.2902,-63.5887,2020-02-03,0.0,0.0,0.0
3003,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-02-03,0.0,0.0,0.0
3004,Brasília,Brazil,-14.235,-51.9253,2020-02-03,0.0,0.0,0.0
3005,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-02-03,0.0,0.0,0.0
3006,Sofia,Bulgaria,42.7339,25.4858,2020-02-03,0.0,0.0,0.0
3007,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-02-03,0.0,0.0,0.0
3008,TBF,Cabo Verde,16.5388,-23.0418,2020-02-03,0.0,0.0,0.0
3009,Phnom Penh,Cambodia,11.55,104.9167,2020-02-03,1.0,0.0,0.0
3010,Yaoundé,Cameroon,3.848,11.5021,2020-02-03,0.0,0.0,0.0
3011,Alberta,Canada,53.9333,-116.5765,2020-02-03,0.0,0.0,
3012,British Columbia,Canada,49.2827,-123.1207,2020-02-03,1.0,0.0,
3013,Grand Princess,Canada,37.6489,-122.6655,2020-02-03,0.0,0.0,
3014,Manitoba,Canada,53.7609,-98.8139,2020-02-03,0.0,0.0,
3015,New Brunswick,Canada,46.5653,-66.4619,2020-02-03,0.0,0.0,
3016,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-03,0.0,0.0,
3017,Nova Scotia,Canada,44.682,-63.7443,2020-02-03,0.0,0.0,
3018,Ontario,Canada,51.2538,-85.3232,2020-02-03,3.0,0.0,
3019,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-03,0.0,0.0,
3020,Quebec,Canada,52.9399,-73.5491,2020-02-03,0.0,0.0,
3021,Saskatchewan,Canada,52.9399,-106.4509,2020-02-03,0.0,0.0,
3022,Bangui,Central African Republic,6.6111,20.9394,2020-02-03,0.0,0.0,0.0
3023,N'Djamena,Chad,15.4542,18.7322,2020-02-03,0.0,0.0,0.0
3024,Santiago,Chile,-35.6751,-71.543,2020-02-03,0.0,0.0,0.0
3025,Anhui,China,31.8257,117.2264,2020-02-03,408.0,0.0,14.0
3026,Beijing,China,40.1824,116.4142,2020-02-03,212.0,1.0,12.0
3027,Chongqing,China,30.0572,107.874,2020-02-03,337.0,2.0,9.0
3028,Fujian,China,26.0789,117.9874,2020-02-03,179.0,0.0,1.0
3029,Gansu,China,37.8099,101.0583,2020-02-03,55.0,0.0,3.0
3030,Guangdong,China,23.3417,113.4244,2020-02-03,725.0,0.0,21.0
3031,Guangxi,China,23.8298,108.7881,2020-02-03,127.0,0.0,7.0
3032,Guizhou,China,26.8154,106.8748,2020-02-03,46.0,0.0,2.0
3033,Hainan,China,19.1959,109.7453,2020-02-03,72.0,1.0,4.0
3034,Hebei,China,39.549,116.1306,2020-02-03,113.0,1.0,3.0
3035,Heilongjiang,China,47.862,127.7615,2020-02-03,121.0,2.0,2.0
3036,Henan,China,33.882,113.614,2020-02-03,566.0,2.0,16.0
3037,Hong Kong,China,22.3,114.2,2020-02-03,15.0,0.0,0.0
3038,Hubei,China,30.9756,112.2707,2020-02-03,13522.0,414.0,386.0
3039,Hunan,China,27.6104,111.7088,2020-02-03,521.0,0.0,22.0
3040,Inner Mongolia,China,44.0935,113.9448,2020-02-03,34.0,0.0,1.0
3041,Jiangsu,China,32.9711,119.455,2020-02-03,271.0,0.0,8.0
3042,Jiangxi,China,27.614,115.7221,2020-02-03,391.0,0.0,18.0
3043,Jilin,China,43.6661,126.1923,2020-02-03,31.0,0.0,1.0
3044,Liaoning,China,41.2956,122.6085,2020-02-03,74.0,0.0,1.0
3045,Macau,China,22.1667,113.55,2020-02-03,8.0,0.0,0.0
3046,Ningxia,China,37.2692,106.1655,2020-02-03,31.0,0.0,1.0
3047,Qinghai,China,35.7452,95.9956,2020-02-03,13.0,0.0,0.0
3048,Shaanxi,China,35.1917,108.8701,2020-02-03,128.0,0.0,0.0
3049,Shandong,China,36.3427,118.1498,2020-02-03,259.0,0.0,7.0
3050,Shanghai,China,31.202,121.4491,2020-02-03,203.0,1.0,10.0
3051,Shanxi,China,37.5777,112.2922,2020-02-03,74.0,0.0,2.0
3052,Sichuan,China,30.6171,102.7103,2020-02-03,254.0,1.0,14.0
3053,Tianjin,China,39.3054,117.323,2020-02-03,60.0,0.0,1.0
3054,Tibet,China,31.6927,88.0924,2020-02-03,1.0,0.0,0.0
3055,Xinjiang,China,41.1129,85.2401,2020-02-03,24.0,0.0,0.0
3056,Yunnan,China,24.974,101.487,2020-02-03,117.0,0.0,5.0
3057,Zhejiang,China,29.1832,120.0934,2020-02-03,724.0,0.0,43.0
3058,Bogotá,Colombia,4.5709,-74.2973,2020-02-03,0.0,0.0,0.0
3059,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-02-03,0.0,0.0,0.0
3060,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-02-03,0.0,0.0,0.0
3061,San José,Costa Rica,9.7489,-83.7534,2020-02-03,0.0,0.0,0.0
3062,TBF,Cote d'Ivoire,7.54,-5.5471,2020-02-03,0.0,0.0,0.0
3063,Zagreb,Croatia,45.1,15.2,2020-02-03,0.0,0.0,0.0
3064,TBF,Diamond Princess,0.0,0.0,2020-02-03,0.0,0.0,0.0
3065,Havana,Cuba,22.0,-80.0,2020-02-03,0.0,0.0,0.0
3066,Nicosia,Cyprus,35.1264,33.4299,2020-02-03,0.0,0.0,0.0
3067,TBF,Czechia,49.8175,15.473,2020-02-03,0.0,0.0,0.0
3068,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-03,0.0,0.0,0.0
3069,Greenland,Denmark,71.7069,-42.6043,2020-02-03,0.0,0.0,0.0
3070,Copenhagen,Denmark,56.2639,9.5018,2020-02-03,0.0,0.0,0.0
3071,Djibouti,Djibouti,11.8251,42.5903,2020-02-03,0.0,0.0,0.0
3072,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-02-03,0.0,0.0,0.0
3073,Quito,Ecuador,-1.8312,-78.1834,2020-02-03,0.0,0.0,0.0
3074,Cairo,Egypt,26.0,30.0,2020-02-03,0.0,0.0,0.0
3075,San Salvador,El Salvador,13.7942,-88.8965,2020-02-03,0.0,0.0,0.0
3076,Malabo,Equatorial Guinea,1.5,10.0,2020-02-03,0.0,0.0,0.0
3077,Asmara,Eritrea,15.1794,39.7823,2020-02-03,0.0,0.0,0.0
3078,Tallinn,Estonia,58.5953,25.0136,2020-02-03,0.0,0.0,0.0
3079,TBF,Eswatini,-26.5225,31.4659,2020-02-03,0.0,0.0,0.0
3080,Addis Ababa,Ethiopia,9.145,40.4897,2020-02-03,0.0,0.0,0.0
3081,Suva,Fiji,-17.7134,178.065,2020-02-03,0.0,0.0,0.0
3082,Helsinki,Finland,64.0,26.0,2020-02-03,1.0,0.0,0.0
3083,French Guiana,France,3.9339,-53.1258,2020-02-03,0.0,0.0,0.0
3084,French Polynesia,France,-17.6797,149.4068,2020-02-03,0.0,0.0,0.0
3085,Guadeloupe,France,16.25,-61.5833,2020-02-03,0.0,0.0,0.0
3086,Mayotte,France,-12.8275,45.1662,2020-02-03,0.0,0.0,0.0
3087,New Caledonia,France,-20.9043,165.618,2020-02-03,0.0,0.0,0.0
3088,Reunion,France,-21.1351,55.2471,2020-02-03,0.0,0.0,0.0
3089,Saint Barthelemy,France,17.9,-62.8333,2020-02-03,0.0,0.0,0.0
3090,St Martin,France,18.0708,-63.0501,2020-02-03,0.0,0.0,0.0
3091,Martinique,France,14.6415,-61.0242,2020-02-03,0.0,0.0,0.0
3092,Paris,France,46.2276,2.2137,2020-02-03,6.0,0.0,0.0
3093,Libreville,Gabon,-0.8037,11.6094,2020-02-03,0.0,0.0,0.0
3094,Banjul,Gambia,13.4432,-15.3101,2020-02-03,0.0,0.0,0.0
3095,Tbilisi,Georgia,42.3154,43.3569,2020-02-03,0.0,0.0,0.0
3096,Berlin,Germany,51.0,9.0,2020-02-03,12.0,0.0,0.0
3097,Accra,Ghana,7.9465,-1.0232,2020-02-03,0.0,0.0,0.0
3098,Athens,Greece,39.0742,21.8243,2020-02-03,0.0,0.0,0.0
3099,Guatemala City,Guatemala,15.7835,-90.2308,2020-02-03,0.0,0.0,0.0
3100,Conakry,Guinea,9.9456,-9.6966,2020-02-03,0.0,0.0,0.0
3101,Georgetown,Guyana,5.0,-58.75,2020-02-03,0.0,0.0,0.0
3102,Port-au-Prince,Haiti,18.9712,-72.2852,2020-02-03,0.0,0.0,0.0
3103,TBF,Holy See,41.9029,12.4534,2020-02-03,0.0,0.0,0.0
3104,Tegucigalpa,Honduras,15.2,-86.2419,2020-02-03,0.0,0.0,0.0
3105,Budapest,Hungary,47.1625,19.5033,2020-02-03,0.0,0.0,0.0
3106,Reykjavík,Iceland,64.9631,-19.0208,2020-02-03,0.0,0.0,0.0
3107,New Delhi,India,21.0,78.0,2020-02-03,3.0,0.0,0.0
3108,Jakarta,Indonesia,-0.7893,113.9213,2020-02-03,0.0,0.0,0.0
3109,Tehran,Iran,32.0,53.0,2020-02-03,0.0,0.0,0.0
3110,Baghdad,Iraq,33.0,44.0,2020-02-03,0.0,0.0,0.0
3111,Dublin,Ireland,53.1424,-7.6921,2020-02-03,0.0,0.0,0.0
3112,Jerusalem,Israel,31.0,35.0,2020-02-03,0.0,0.0,0.0
3113,Rome,Italy,43.0,12.0,2020-02-03,2.0,0.0,0.0
3114,Kingston,Jamaica,18.1096,-77.2975,2020-02-03,0.0,0.0,0.0
3115,Tokyo,Japan,36.0,138.0,2020-02-03,20.0,0.0,1.0
3116,Amman,Jordan,31.24,36.51,2020-02-03,0.0,0.0,0.0
3117,Astana,Kazakhstan,48.0196,66.9237,2020-02-03,0.0,0.0,0.0
3118,Nairobi,Kenya,-0.0236,37.9062,2020-02-03,0.0,0.0,0.0
3119,TBF,"Korea, South",36.0,128.0,2020-02-03,15.0,0.0,0.0
3120,Kuwait City,Kuwait,29.5,47.75,2020-02-03,0.0,0.0,0.0
3121,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-02-03,0.0,0.0,0.0
3122,Riga,Latvia,56.8796,24.6032,2020-02-03,0.0,0.0,0.0
3123,Beirut,Lebanon,33.8547,35.8623,2020-02-03,0.0,0.0,0.0
3124,Monrovia,Liberia,6.4281,-9.4295,2020-02-03,0.0,0.0,0.0
