,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,Active
11428,Mexico City,Mexico,23.6345,-102.5528,2020-03-08,7.0,0.0,,
11429,Chisinau,Moldova,47.4116,28.3699,2020-03-08,1.0,0.0,,
11430,Monaco,Monaco,43.7333,7.4167,2020-03-08,1.0,0.0,,
11431,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-03-08,0.0,0.0,,
11432,Podgorica,Montenegro,42.5,19.3,2020-03-08,0.0,0.0,,
11433,Rabat,Morocco,31.7917,-7.0926,2020-03-08,2.0,0.0,,
11434,Windhoek,Namibia,-22.9576,18.4904,2020-03-08,0.0,0.0,,
11435,Kathmandu,Nepal,28.1667,84.25,2020-03-08,1.0,0.0,,
11436,Aruba,Netherlands,12.5186,-70.0358,2020-03-08,0.0,0.0,,
11437,Curacao,Netherlands,12.1696,-68.99,2020-03-08,0.0,0.0,,
11438,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-08,0.0,0.0,,
11439,Amsterdam,Netherlands,52.1326,5.2913,2020-03-08,265.0,3.0,,
11440,Wellington,New Zealand,-40.9006,174.886,2020-03-08,5.0,0.0,,
11441,Managua,Nicaragua,12.8654,-85.2072,2020-03-08,0.0,0.0,,
11442,Niamey,Niger,17.6078,8.0817,2020-03-08,0.0,0.0,,
11443,Abuja,Nigeria,9.082,8.6753,2020-03-08,1.0,0.0,,
11444,TBF,North Macedonia,41.6086,21.7453,2020-03-08,3.0,0.0,,
11445,Oslo,Norway,60.472,8.4689,2020-03-08,176.0,0.0,,
11446,Muscat,Oman,21.0,57.0,2020-03-08,16.0,0.0,,
11447,Islamabad,Pakistan,30.3753,69.3451,2020-03-08,6.0,0.0,,
11448,Panama City,Panama,8.538,-80.7821,2020-03-08,0.0,0.0,,
11449,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-03-08,0.0,0.0,,
11450,Asunción,Paraguay,-23.4425,-58.4438,2020-03-08,1.0,0.0,,
11451,Lima,Peru,-9.19,-75.0152,2020-03-08,6.0,0.0,,
11452,Manila,Philippines,13.0,122.0,2020-03-08,10.0,1.0,,
11453,Warsaw,Poland,51.9194,19.1451,2020-03-08,11.0,0.0,,
11454,Lisbon,Portugal,39.3999,-8.2245,2020-03-08,30.0,0.0,,
11455,Doha,Qatar,25.3548,51.1839,2020-03-08,15.0,0.0,,
11456,Bucharest,Romania,45.9432,24.9668,2020-03-08,15.0,0.0,,
11457,Moscow,Russia,60.0,90.0,2020-03-08,17.0,0.0,,
11458,Kigali,Rwanda,-1.9403,29.8739,2020-03-08,0.0,0.0,,
11459,Castries,Saint Lucia,13.9094,-60.9789,2020-03-08,0.0,0.0,,
11460,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-08,0.0,0.0,,
11461,San Marino,San Marino,43.9424,12.4578,2020-03-08,36.0,1.0,,
11462,Riyadh,Saudi Arabia,24.0,45.0,2020-03-08,11.0,0.0,,
11463,Dakar,Senegal,14.4974,-14.4524,2020-03-08,4.0,0.0,,
11464,Belgrade,Serbia,44.0165,21.0059,2020-03-08,1.0,0.0,,
11465,Victoria,Seychelles,-4.6796,55.492,2020-03-08,0.0,0.0,,
11466,Singapore,Singapore,1.2833,103.8333,2020-03-08,150.0,0.0,,
11467,Bratislava,Slovakia,48.669,19.699,2020-03-08,3.0,0.0,,
11468,Ljubljana,Slovenia,46.1512,14.9955,2020-03-08,16.0,0.0,,
11469,Mogadishu,Somalia,5.1521,46.1996,2020-03-08,0.0,0.0,,
11470,Pretoria,South Africa,-30.5595,22.9375,2020-03-08,3.0,0.0,,
11471,Madrid,Spain,40.0,-4.0,2020-03-08,673.0,17.0,,
11472,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-03-08,1.0,0.0,,
11473,Khartoum,Sudan,12.8628,30.2176,2020-03-08,0.0,0.0,,
11474,Paramaribo,Suriname,3.9193,-56.0278,2020-03-08,0.0,0.0,,
11475,Stockholm,Sweden,63.0,16.0,2020-03-08,203.0,0.0,,
11476,Bern,Switzerland,46.8182,8.2275,2020-03-08,337.0,2.0,,
11477,TBF,Taiwan*,23.7,121.0,2020-03-08,45.0,1.0,,
11478,Dodoma,Tanzania,-6.369,34.8888,2020-03-08,0.0,0.0,,
11479,Bangkok,Thailand,15.0,101.0,2020-03-08,50.0,1.0,,
11480,Lomé,Togo,8.6195,0.8248,2020-03-08,1.0,0.0,,
11481,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-03-08,0.0,0.0,,
11482,Tunis,Tunisia,34.0,9.0,2020-03-08,2.0,0.0,,
11483,Ankara,Turkey,38.9637,35.2433,2020-03-08,0.0,0.0,,
11484,Kampala,Uganda,1.0,32.0,2020-03-08,0.0,0.0,,
11485,Kiev,Ukraine,48.3794,31.1656,2020-03-08,1.0,0.0,,
11486,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-03-08,45.0,0.0,,
11487,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-08,0.0,0.0,,
11488,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-08,0.0,0.0,,
11489,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-08,0.0,0.0,,
11490,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-08,1.0,0.0,,
11491,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-08,0.0,0.0,,
11492,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-08,0.0,0.0,,
11493,London,United Kingdom,55.3781,-3.4360000000000004,2020-03-08,273.0,3.0,,
11494,Montevideo,Uruguay,-32.5228,-55.7658,2020-03-08,0.0,0.0,,
11495,TBF,US,37.0902,-95.7129,2020-03-08,518.0,21.0,,
11496,Tashkent,Uzbekistan,41.3775,64.5853,2020-03-08,0.0,0.0,,
11497,Caracas,Venezuela,6.4238,-66.5897,2020-03-08,0.0,0.0,,
11498,Hanoi,Vietnam,16.0,108.0,2020-03-08,30.0,0.0,,
11499,Lusaka,Zambia,-15.4167,28.2833,2020-03-08,0.0,0.0,,
11500,Harare,Zimbabwe,-20.0,30.0,2020-03-08,0.0,0.0,,
11501,Diamond Princess,Canada,0.0,0.0,2020-03-08,0.0,0.0,,
11502,Roseau,Dominica,15.415,-61.371,2020-03-08,0.0,0.0,,
11503,St. George's,Grenada,12.1165,-61.679,2020-03-08,0.0,0.0,,
11504,Maputo,Mozambique,-18.665695,35.529562,2020-03-08,0.0,0.0,,
11505,Damascus,Syria,34.802075,38.99681500000001,2020-03-08,0.0,0.0,,
11506,TBF,Timor-Leste,-8.874217,125.727539,2020-03-08,0.0,0.0,,
11507,Belmopan,Belize,13.1939,-59.5432,2020-03-08,0.0,0.0,,
11508,Recovered,Canada,0.0,0.0,2020-03-08,0.0,0.0,,
11509,Vientiane,Laos,19.85627,102.495496,2020-03-08,0.0,0.0,,
11510,Tripoli,Libya,26.3351,17.228331,2020-03-08,0.0,0.0,,
11511,TBF,West Bank and Gaza,31.9522,35.2332,2020-03-08,16.0,0.0,,
11512,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-03-08,0.0,0.0,,
11513,Bamako,Mali,17.570692,-3.996166000000001,2020-03-08,0.0,0.0,,
11514,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-08,0.0,0.0,,
11515,Kabul,Afghanistan,33.0,65.0,2020-03-09,4.0,0.0,,
11516,Tirana,Albania,41.1533,20.1683,2020-03-09,2.0,0.0,,
11517,Algiers,Algeria,28.0339,1.6596,2020-03-09,20.0,0.0,,
11518,Andorra la Vella,Andorra,42.5063,1.5218,2020-03-09,1.0,0.0,,
11519,Luanda,Angola,-11.2027,17.8739,2020-03-09,0.0,0.0,,
11520,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-03-09,0.0,0.0,,
11521,Buenos Aires,Argentina,-38.4161,-63.6167,2020-03-09,12.0,1.0,,
11522,Yerevan,Armenia,40.0691,45.0382,2020-03-09,1.0,0.0,,
11523,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-09,0.0,0.0,,
11524,New South Wales,Australia,-33.8688,151.2093,2020-03-09,48.0,2.0,,
11525,Northern Territory,Australia,-12.4634,130.8456,2020-03-09,0.0,0.0,,
11526,Queensland,Australia,-28.0167,153.4,2020-03-09,15.0,0.0,,
11527,South Australia,Australia,-34.9285,138.6007,2020-03-09,7.0,0.0,,
11528,Tasmania,Australia,-41.4545,145.9707,2020-03-09,2.0,0.0,,
11529,Victoria,Australia,-37.8136,144.9631,2020-03-09,15.0,0.0,,
11530,Western Australia,Australia,-31.9505,115.8605,2020-03-09,4.0,1.0,,
11531,Vienna,Austria,47.5162,14.5501,2020-03-09,131.0,0.0,,
11532,Baku,Azerbaijan,40.1431,47.5769,2020-03-09,9.0,0.0,,
11533,Nassau,Bahamas,25.0343,-77.3963,2020-03-09,0.0,0.0,,
11534,Manama,Bahrain,26.0275,50.55,2020-03-09,95.0,0.0,,
11535,Dhaka,Bangladesh,23.685,90.3563,2020-03-09,3.0,0.0,,
11536,Bridgetown,Barbados,13.1939,-59.5432,2020-03-09,0.0,0.0,,
11537,Minsk,Belarus,53.7098,27.9534,2020-03-09,6.0,0.0,,
11538,Brussels,Belgium,50.8333,4.0,2020-03-09,239.0,0.0,,
11539,Porto-Novo,Benin,9.3077,2.3158,2020-03-09,0.0,0.0,,
11540,Thimphu,Bhutan,27.5142,90.4336,2020-03-09,1.0,0.0,,
11541,TBF,Bolivia,-16.2902,-63.5887,2020-03-09,0.0,0.0,,
11542,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-03-09,3.0,0.0,,
11543,Brasília,Brazil,-14.235,-51.9253,2020-03-09,25.0,0.0,,
11544,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-03-09,1.0,0.0,,
11545,Sofia,Bulgaria,42.7339,25.4858,2020-03-09,4.0,0.0,,
11546,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-03-09,0.0,0.0,,
11547,TBF,Cabo Verde,16.5388,-23.0418,2020-03-09,0.0,0.0,,
11548,Phnom Penh,Cambodia,11.55,104.9167,2020-03-09,2.0,0.0,,
11549,Yaoundé,Cameroon,3.848,11.5021,2020-03-09,2.0,0.0,,
11550,Alberta,Canada,53.9333,-116.5765,2020-03-09,7.0,0.0,,
11551,British Columbia,Canada,49.2827,-123.1207,2020-03-09,32.0,1.0,,
11552,Grand Princess,Canada,37.6489,-122.6655,2020-03-09,0.0,0.0,,
11553,Manitoba,Canada,53.7609,-98.8139,2020-03-09,0.0,0.0,,
11554,New Brunswick,Canada,46.5653,-66.4619,2020-03-09,0.0,0.0,,
11555,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-09,0.0,0.0,,
11556,Nova Scotia,Canada,44.682,-63.7443,2020-03-09,0.0,0.0,,
11557,Ontario,Canada,51.2538,-85.3232,2020-03-09,34.0,0.0,,
11558,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-09,0.0,0.0,,
11559,Quebec,Canada,52.9399,-73.5491,2020-03-09,4.0,0.0,,
11560,Saskatchewan,Canada,52.9399,-106.4509,2020-03-09,0.0,0.0,,
11561,Bangui,Central African Republic,6.6111,20.9394,2020-03-09,0.0,0.0,,
11562,N'Djamena,Chad,15.4542,18.7322,2020-03-09,0.0,0.0,,
11563,Santiago,Chile,-35.6751,-71.543,2020-03-09,8.0,0.0,,
11564,Anhui,China,31.8257,117.2264,2020-03-09,990.0,6.0,,
11565,Beijing,China,40.1824,116.4142,2020-03-09,428.0,8.0,,
11566,Chongqing,China,30.0572,107.874,2020-03-09,576.0,6.0,,
11567,Fujian,China,26.0789,117.9874,2020-03-09,296.0,1.0,,
11568,Gansu,China,37.8099,101.0583,2020-03-09,124.0,2.0,,
11569,Guangdong,China,23.3417,113.4244,2020-03-09,1352.0,8.0,,
11570,Guangxi,China,23.8298,108.7881,2020-03-09,252.0,2.0,,
11571,Guizhou,China,26.8154,106.8748,2020-03-09,146.0,2.0,,
11572,Hainan,China,19.1959,109.7453,2020-03-09,168.0,6.0,,
11573,Hebei,China,39.549,116.1306,2020-03-09,318.0,6.0,,
11574,Heilongjiang,China,47.862,127.7615,2020-03-09,481.0,13.0,,
11575,Henan,China,33.882,113.614,2020-03-09,1272.0,22.0,,
11576,Hong Kong,China,22.3,114.2,2020-03-09,115.0,3.0,,
11577,Hubei,China,30.9756,112.2707,2020-03-09,67743.0,3008.0,,
11578,Hunan,China,27.6104,111.7088,2020-03-09,1018.0,4.0,,
11579,Inner Mongolia,China,44.0935,113.9448,2020-03-09,75.0,1.0,,
11580,Jiangsu,China,32.9711,119.455,2020-03-09,631.0,0.0,,
11581,Jiangxi,China,27.614,115.7221,2020-03-09,935.0,1.0,,
11582,Jilin,China,43.6661,126.1923,2020-03-09,93.0,1.0,,
11583,Liaoning,China,41.2956,122.6085,2020-03-09,125.0,1.0,,
11584,Macau,China,22.1667,113.55,2020-03-09,10.0,0.0,,
11585,Ningxia,China,37.2692,106.1655,2020-03-09,75.0,0.0,,
11586,Qinghai,China,35.7452,95.9956,2020-03-09,18.0,0.0,,
11587,Shaanxi,China,35.1917,108.8701,2020-03-09,245.0,1.0,,
11588,Shandong,China,36.3427,118.1498,2020-03-09,758.0,6.0,,
11589,Shanghai,China,31.202,121.4491,2020-03-09,342.0,3.0,,
11590,Shanxi,China,37.5777,112.2922,2020-03-09,133.0,0.0,,
11591,Sichuan,China,30.6171,102.7103,2020-03-09,539.0,3.0,,
11592,Tianjin,China,39.3054,117.323,2020-03-09,136.0,3.0,,
11593,Tibet,China,31.6927,88.0924,2020-03-09,1.0,0.0,,
11594,Xinjiang,China,41.1129,85.2401,2020-03-09,76.0,3.0,,
11595,Yunnan,China,24.974,101.487,2020-03-09,174.0,2.0,,
11596,Zhejiang,China,29.1832,120.0934,2020-03-09,1215.0,1.0,,
11597,Bogotá,Colombia,4.5709,-74.2973,2020-03-09,1.0,0.0,,
11598,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-03-09,0.0,0.0,,
11599,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-03-09,0.0,0.0,,
11600,San José,Costa Rica,9.7489,-83.7534,2020-03-09,9.0,0.0,,
11601,TBF,Cote d'Ivoire,7.54,-5.5471,2020-03-09,0.0,0.0,,
11602,Zagreb,Croatia,45.1,15.2,2020-03-09,12.0,0.0,,
11603,TBF,Diamond Princess,0.0,0.0,2020-03-09,706.0,6.0,,
11604,Havana,Cuba,22.0,-80.0,2020-03-09,0.0,0.0,,
11605,Nicosia,Cyprus,35.1264,33.4299,2020-03-09,2.0,0.0,,
11606,TBF,Czechia,49.8175,15.473,2020-03-09,31.0,0.0,,
11607,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-09,2.0,0.0,,
11608,Greenland,Denmark,71.7069,-42.6043,2020-03-09,0.0,0.0,,
11609,Copenhagen,Denmark,56.2639,9.5018,2020-03-09,90.0,0.0,,
11610,Djibouti,Djibouti,11.8251,42.5903,2020-03-09,0.0,0.0,,
11611,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-03-09,5.0,0.0,,
11612,Quito,Ecuador,-1.8312,-78.1834,2020-03-09,15.0,0.0,,
11613,Cairo,Egypt,26.0,30.0,2020-03-09,55.0,1.0,,
11614,San Salvador,El Salvador,13.7942,-88.8965,2020-03-09,0.0,0.0,,
11615,Malabo,Equatorial Guinea,1.5,10.0,2020-03-09,0.0,0.0,,
11616,Asmara,Eritrea,15.1794,39.7823,2020-03-09,0.0,0.0,,
11617,Tallinn,Estonia,58.5953,25.0136,2020-03-09,10.0,0.0,,
11618,TBF,Eswatini,-26.5225,31.4659,2020-03-09,0.0,0.0,,
11619,Addis Ababa,Ethiopia,9.145,40.4897,2020-03-09,0.0,0.0,,
11620,Suva,Fiji,-17.7134,178.065,2020-03-09,0.0,0.0,,
11621,Helsinki,Finland,64.0,26.0,2020-03-09,30.0,0.0,,
11622,French Guiana,France,3.9339,-53.1258,2020-03-09,5.0,0.0,,
11623,French Polynesia,France,-17.6797,149.4068,2020-03-09,0.0,0.0,,
11624,Guadeloupe,France,16.25,-61.5833,2020-03-09,0.0,0.0,,
11625,Mayotte,France,-12.8275,45.1662,2020-03-09,0.0,0.0,,
11626,New Caledonia,France,-20.9043,165.618,2020-03-09,0.0,0.0,,
11627,Reunion,France,-21.1351,55.2471,2020-03-09,0.0,0.0,,
11628,Saint Barthelemy,France,17.9,-62.8333,2020-03-09,1.0,0.0,,
11629,St Martin,France,18.0708,-63.0501,2020-03-09,2.0,0.0,,
11630,Martinique,France,14.6415,-61.0242,2020-03-09,2.0,0.0,,
11631,Paris,France,46.2276,2.2137,2020-03-09,1209.0,19.0,,
11632,Libreville,Gabon,-0.8037,11.6094,2020-03-09,0.0,0.0,,
11633,Banjul,Gambia,13.4432,-15.3101,2020-03-09,0.0,0.0,,
11634,Tbilisi,Georgia,42.3154,43.3569,2020-03-09,15.0,0.0,,
11635,Berlin,Germany,51.0,9.0,2020-03-09,1176.0,2.0,,
11636,Accra,Ghana,7.9465,-1.0232,2020-03-09,0.0,0.0,,
11637,Athens,Greece,39.0742,21.8243,2020-03-09,73.0,0.0,,
11638,Guatemala City,Guatemala,15.7835,-90.2308,2020-03-09,0.0,0.0,,
11639,Conakry,Guinea,9.9456,-9.6966,2020-03-09,0.0,0.0,,
11640,Georgetown,Guyana,5.0,-58.75,2020-03-09,0.0,0.0,,
11641,Port-au-Prince,Haiti,18.9712,-72.2852,2020-03-09,0.0,0.0,,
11642,TBF,Holy See,41.9029,12.4534,2020-03-09,1.0,0.0,,
11643,Tegucigalpa,Honduras,15.2,-86.2419,2020-03-09,0.0,0.0,,
11644,Budapest,Hungary,47.1625,19.5033,2020-03-09,9.0,0.0,,
11645,Reykjavík,Iceland,64.9631,-19.0208,2020-03-09,58.0,0.0,,
11646,New Delhi,India,21.0,78.0,2020-03-09,43.0,0.0,,
11647,Jakarta,Indonesia,-0.7893,113.9213,2020-03-09,19.0,0.0,,
11648,Tehran,Iran,32.0,53.0,2020-03-09,7161.0,237.0,,
11649,Baghdad,Iraq,33.0,44.0,2020-03-09,60.0,6.0,,
11650,Dublin,Ireland,53.1424,-7.6921,2020-03-09,21.0,0.0,,
11651,Jerusalem,Israel,31.0,35.0,2020-03-09,61.0,0.0,,
11652,Rome,Italy,43.0,12.0,2020-03-09,9172.0,463.0,,
11653,Kingston,Jamaica,18.1096,-77.2975,2020-03-09,0.0,0.0,,
11654,Tokyo,Japan,36.0,138.0,2020-03-09,511.0,10.0,,
11655,Amman,Jordan,31.24,36.51,2020-03-09,1.0,0.0,,
11656,Astana,Kazakhstan,48.0196,66.9237,2020-03-09,0.0,0.0,,
11657,Nairobi,Kenya,-0.0236,37.9062,2020-03-09,0.0,0.0,,
11658,TBF,"Korea, South",36.0,128.0,2020-03-09,7478.0,53.0,,
11659,Kuwait City,Kuwait,29.5,47.75,2020-03-09,64.0,0.0,,
11660,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-03-09,0.0,0.0,,
11661,Riga,Latvia,56.8796,24.6032,2020-03-09,6.0,0.0,,
11662,Beirut,Lebanon,33.8547,35.8623,2020-03-09,32.0,0.0,,
11663,Monrovia,Liberia,6.4281,-9.4295,2020-03-09,0.0,0.0,,
11664,Vaduz,Liechtenstein,47.14,9.55,2020-03-09,1.0,0.0,,
11665,Vilnius,Lithuania,55.1694,23.8813,2020-03-09,1.0,0.0,,
11666,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-09,3.0,0.0,,
11667,Antananarivo,Madagascar,-18.7669,46.8691,2020-03-09,0.0,0.0,,
11668,Kuala Lumpur,Malaysia,2.5,112.5,2020-03-09,117.0,0.0,,
11669,Malé,Maldives,3.2028,73.2207,2020-03-09,4.0,0.0,,
11670,Valletta,Malta,35.9375,14.3754,2020-03-09,3.0,0.0,,
11671,Nouakchott,Mauritania,21.0079,10.9408,2020-03-09,0.0,0.0,,
11672,Port Louis,Mauritius,-20.2,57.5,2020-03-09,0.0,0.0,,
11673,Mexico City,Mexico,23.6345,-102.5528,2020-03-09,7.0,0.0,,
11674,Chisinau,Moldova,47.4116,28.3699,2020-03-09,1.0,0.0,,
11675,Monaco,Monaco,43.7333,7.4167,2020-03-09,1.0,0.0,,
11676,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-03-09,0.0,0.0,,
11677,Podgorica,Montenegro,42.5,19.3,2020-03-09,0.0,0.0,,
11678,Rabat,Morocco,31.7917,-7.0926,2020-03-09,2.0,0.0,,
11679,Windhoek,Namibia,-22.9576,18.4904,2020-03-09,0.0,0.0,,
11680,Kathmandu,Nepal,28.1667,84.25,2020-03-09,1.0,0.0,,
11681,Aruba,Netherlands,12.5186,-70.0358,2020-03-09,0.0,0.0,,
11682,Curacao,Netherlands,12.1696,-68.99,2020-03-09,0.0,0.0,,
11683,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-09,0.0,0.0,,
11684,Amsterdam,Netherlands,52.1326,5.2913,2020-03-09,321.0,3.0,,
11685,Wellington,New Zealand,-40.9006,174.886,2020-03-09,5.0,0.0,,
11686,Managua,Nicaragua,12.8654,-85.2072,2020-03-09,0.0,0.0,,
11687,Niamey,Niger,17.6078,8.0817,2020-03-09,0.0,0.0,,
11688,Abuja,Nigeria,9.082,8.6753,2020-03-09,2.0,0.0,,
11689,TBF,North Macedonia,41.6086,21.7453,2020-03-09,3.0,0.0,,
11690,Oslo,Norway,60.472,8.4689,2020-03-09,205.0,0.0,,
11691,Muscat,Oman,21.0,57.0,2020-03-09,16.0,0.0,,
11692,Islamabad,Pakistan,30.3753,69.3451,2020-03-09,6.0,0.0,,
11693,Panama City,Panama,8.538,-80.7821,2020-03-09,0.0,0.0,,
11694,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-03-09,0.0,0.0,,
11695,Asunción,Paraguay,-23.4425,-58.4438,2020-03-09,1.0,0.0,,
11696,Lima,Peru,-9.19,-75.0152,2020-03-09,7.0,0.0,,
11697,Manila,Philippines,13.0,122.0,2020-03-09,20.0,1.0,,
11698,Warsaw,Poland,51.9194,19.1451,2020-03-09,16.0,0.0,,
11699,Lisbon,Portugal,39.3999,-8.2245,2020-03-09,30.0,0.0,,
11700,Doha,Qatar,25.3548,51.1839,2020-03-09,18.0,0.0,,
11701,Bucharest,Romania,45.9432,24.9668,2020-03-09,15.0,0.0,,
11702,Moscow,Russia,60.0,90.0,2020-03-09,17.0,0.0,,
11703,Kigali,Rwanda,-1.9403,29.8739,2020-03-09,0.0,0.0,,
11704,Castries,Saint Lucia,13.9094,-60.9789,2020-03-09,0.0,0.0,,
11705,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-09,0.0,0.0,,
11706,San Marino,San Marino,43.9424,12.4578,2020-03-09,36.0,1.0,,
11707,Riyadh,Saudi Arabia,24.0,45.0,2020-03-09,15.0,0.0,,
11708,Dakar,Senegal,14.4974,-14.4524,2020-03-09,4.0,0.0,,
11709,Belgrade,Serbia,44.0165,21.0059,2020-03-09,1.0,0.0,,
11710,Victoria,Seychelles,-4.6796,55.492,2020-03-09,0.0,0.0,,
11711,Singapore,Singapore,1.2833,103.8333,2020-03-09,150.0,0.0,,
11712,Bratislava,Slovakia,48.669,19.699,2020-03-09,3.0,0.0,,
11713,Ljubljana,Slovenia,46.1512,14.9955,2020-03-09,16.0,0.0,,
11714,Mogadishu,Somalia,5.1521,46.1996,2020-03-09,0.0,0.0,,
11715,Pretoria,South Africa,-30.5595,22.9375,2020-03-09,3.0,0.0,,
11716,Madrid,Spain,40.0,-4.0,2020-03-09,1073.0,28.0,,
11717,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-03-09,1.0,0.0,,
11718,Khartoum,Sudan,12.8628,30.2176,2020-03-09,0.0,0.0,,
11719,Paramaribo,Suriname,3.9193,-56.0278,2020-03-09,0.0,0.0,,
11720,Stockholm,Sweden,63.0,16.0,2020-03-09,248.0,0.0,,
11721,Bern,Switzerland,46.8182,8.2275,2020-03-09,374.0,2.0,,
11722,TBF,Taiwan*,23.7,121.0,2020-03-09,45.0,1.0,,
11723,Dodoma,Tanzania,-6.369,34.8888,2020-03-09,0.0,0.0,,
11724,Bangkok,Thailand,15.0,101.0,2020-03-09,50.0,1.0,,
11725,Lomé,Togo,8.6195,0.8248,2020-03-09,1.0,0.0,,
11726,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-03-09,0.0,0.0,,
11727,Tunis,Tunisia,34.0,9.0,2020-03-09,2.0,0.0,,
11728,Ankara,Turkey,38.9637,35.2433,2020-03-09,0.0,0.0,,
11729,Kampala,Uganda,1.0,32.0,2020-03-09,0.0,0.0,,
11730,Kiev,Ukraine,48.3794,31.1656,2020-03-09,1.0,0.0,,
11731,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-03-09,45.0,0.0,,
11732,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-09,0.0,0.0,,
11733,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-09,0.0,0.0,,
11734,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-09,0.0,0.0,,
11735,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-09,1.0,0.0,,
11736,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-09,0.0,0.0,,
11737,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-09,0.0,0.0,,
11738,London,United Kingdom,55.3781,-3.4360000000000004,2020-03-09,321.0,4.0,,
11739,Montevideo,Uruguay,-32.5228,-55.7658,2020-03-09,0.0,0.0,,
11740,TBF,US,37.0902,-95.7129,2020-03-09,583.0,22.0,,
11741,Tashkent,Uzbekistan,41.3775,64.5853,2020-03-09,0.0,0.0,,
11742,Caracas,Venezuela,6.4238,-66.5897,2020-03-09,0.0,0.0,,
11743,Hanoi,Vietnam,16.0,108.0,2020-03-09,30.0,0.0,,
11744,Lusaka,Zambia,-15.4167,28.2833,2020-03-09,0.0,0.0,,
11745,Harare,Zimbabwe,-20.0,30.0,2020-03-09,0.0,0.0,,
11746,Diamond Princess,Canada,0.0,0.0,2020-03-09,0.0,0.0,,
11747,Roseau,Dominica,15.415,-61.371,2020-03-09,0.0,0.0,,
11748,St. George's,Grenada,12.1165,-61.679,2020-03-09,0.0,0.0,,
11749,Maputo,Mozambique,-18.665695,35.529562,2020-03-09,0.0,0.0,,
11750,Damascus,Syria,34.802075,38.99681500000001,2020-03-09,0.0,0.0,,
11751,TBF,Timor-Leste,-8.874217,125.727539,2020-03-09,0.0,0.0,,
11752,Belmopan,Belize,13.1939,-59.5432,2020-03-09,0.0,0.0,,
11753,Recovered,Canada,0.0,0.0,2020-03-09,0.0,0.0,,
11754,Vientiane,Laos,19.85627,102.495496,2020-03-09,0.0,0.0,,
11755,Tripoli,Libya,26.3351,17.228331,2020-03-09,0.0,0.0,,
11756,TBF,West Bank and Gaza,31.9522,35.2332,2020-03-09,19.0,0.0,,
11757,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-03-09,0.0,0.0,,
11758,Bamako,Mali,17.570692,-3.996166000000001,2020-03-09,0.0,0.0,,
11759,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-09,0.0,0.0,,
11760,Kabul,Afghanistan,33.0,65.0,2020-03-10,5.0,0.0,,
11761,Tirana,Albania,41.1533,20.1683,2020-03-10,10.0,0.0,,
11762,Algiers,Algeria,28.0339,1.6596,2020-03-10,20.0,0.0,,
11763,Andorra la Vella,Andorra,42.5063,1.5218,2020-03-10,1.0,0.0,,
11764,Luanda,Angola,-11.2027,17.8739,2020-03-10,0.0,0.0,,
11765,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-03-10,0.0,0.0,,
11766,Buenos Aires,Argentina,-38.4161,-63.6167,2020-03-10,17.0,1.0,,
